node_id,source,source_type,source_url,crawler_version,crawl_id,snapshot_timestamp,snapshot_hash,enrichment_version,aggregate_version,export_version,address,canonical_address,host,port,network,agent,protocol,services,height,continent,region,country,territory,county,city,zip_code,timezone,latitude,longitude,asn,organization,provider,provider_kind,organization_type,network_classification,w3w,zzxgcs,zzxgms,geohash,geohashid,reachable,reachable_now,reachable_24h,reachable_week,reachable_month,latency_ms,uptime_seconds,peer_index,is_ipv4,is_ipv6,is_cjdns,is_tor,is_i2p,is_vpn,is_proxy,is_sanctioned_node,is_policy_restricted_node,suspected_government,suspected_military,suspected_datacenter,suspected_apt_related,suspected_threat_actor_group_related,suspected_known_malicious_actor,apt_attribution_score,apt_attribution_confidence,tag_attribution_score,tag_attribution_confidence,known_malactor_score,known_malactor_confidence,first_seen,last_seen,last_failure,raw_hash
node:981691dbd778c0fa75e55164,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.204.165.42:8333,108.204.165.42:8333,108.204.165.42,8333,ipv4,/Satoshi:29.0.0/,70016,3080,966287,,Texas,US,,Tarrant County,North Richland Hills,,,32.8633,-97.2491,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,61.78,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,dc852e39345e1c81457228f686cd98be498276e7468dd1a2da5d4661dc445451
node:49117e6f7d8e6ea22f7a6260,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.21.60.115:8333,108.21.60.115:8333,108.21.60.115,8333,ipv4,/Satoshi:28.1.0(FutureBit-Apollo-Node)/,70016,3081,966287,,New York,US,,,New York,,,40.7831,-73.9713,AS701,Verizon Business,,,,,,,,,,True,True,True,,,48.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,2e21fbd4e9c3e57c0846ba8d95bdb598312df96b12e533231f9482b38bdb9273
node:e9bd3224966d6625e402d7f0,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.212.196.109:8333,108.212.196.109:8333,108.212.196.109,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Kentucky,US,,Warren County,Bowling Green,,,36.9931,-86.4429,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,63.06,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,a3d438e6ed8f82c7aba424d72a7bcee51ec68232ddc661926859418a37f863c2
node:8223c065947045a759d0a1cc,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.212.90.237:8333,108.212.90.237:8333,108.212.90.237,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,North Carolina,US,,Mecklenburg County,Matthews,,,35.1168,-80.7237,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,60.9,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,11ff0b90035d35c912f48b40fa5b4954d0fabd0df4ca1b9b3126d264e179632a
node:362872d5b31d8aa3773d6768,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.212.90.47:8333,108.212.90.47:8333,108.212.90.47,8333,ipv4,/Satoshi:23.0.0/,70016,1033,966287,,North Carolina,US,,Mecklenburg County,Matthews,,,35.1168,-80.7237,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,59.96,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,926d0e070767fab7f9d135dc5359d33dfae35611b7290baf30ffb22c980ab52a
node:72fcea87c27b30e442a1c844,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.215.156.14:8333,108.215.156.14:8333,108.215.156.14,8333,ipv4,/Satoshi:29.4.1/Knots:20260508/,70016,268438537,970379,,Florida,US,,Orange County,Winter Garden,,,28.5653,-81.5862,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,69.31,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,da3e3301dc6e7b298b1828400c7be195d69e6644c4e4da82f3645a0bf673db7d
node:f3721af5cb0096677cc383f2,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.217.67.241:8333,108.217.67.241:8333,108.217.67.241,8333,ipv4,/Satoshi:30.0.0/,70016,3080,966287,,Florida,US,,Escambia County,Pensacola,,,30.4237,-87.227,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,72.36,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,107aa240c2836f2df939d4fcc9bd389ba7b24cbad30484919748e28caa35d3a7
node:a089804dfb8ca307b4da670e,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.227.178.87:8333,108.227.178.87:8333,108.227.178.87,8333,ipv4,/Satoshi:29.4.1/Knots:20260508/,70016,268438537,970379,,Florida,US,,Alachua County,Gainesville,,,29.6472,-82.4157,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,77.25,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,6f85ca86099c7b5af84bfb0bea5d8a7ba70dcd442a83b7cfc83a29c1846fcf0d
node:aebb2cc2b7d7ebf92cc3baf0,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.232.35.212:8333,108.232.35.212:8333,108.232.35.212,8333,ipv4,/Satoshi:28.1.0/,70016,3081,966287,,Oklahoma,US,,Canadian County,Yukon,,,35.5067,-97.7625,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,58.81,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,2d0ce67290057997e5ff9005b93e282298f48bbe5ddbecc7b8ec9bab0acaf744
node:e807d4ff7b2c9ad9d7895805,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.233.254.177:8333,108.233.254.177:8333,108.233.254.177,8333,ipv4,/Satoshi:29.4.0/Knots:20260508/,70016,134220873,961639,,California,US,,Santa Clara County,Sunnyvale,,,37.3719,-122.021,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,106.82,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,64e1940141930ce7670fd2567aeb26fdc652c3d73e1468b84b5eb9f7b2111ae5
node:e579eea555c2dc4b5166e5f4,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.234.36.113:8333,108.234.36.113:8333,108.234.36.113,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Illinois,US,,Kane County,Aurora,,,41.758,-88.2948,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,14.34,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,0077a51c196a826f4e5102f2e3b473179194b165ef548daff7e4e65506ef5932
node:ff7f6fc57f561be3e04b3a13,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.236.146.216:8333,108.236.146.216:8333,108.236.146.216,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Texas,US,,Tarrant County,Fort Worth,,,32.6477,-97.3841,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,53.73,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c95b0ac9208defbd9c98a2504d0ab1156da66f800c7730a751aecf856d401e6a
node:2f62b17802c3baedbb2c0785,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.245.166.132:8333,108.245.166.132:8333,108.245.166.132,8333,ipv4,/Satoshi:31.1.0/,70016,3145,966287,,Oklahoma,US,,Oklahoma County,Oklahoma City,,,35.459,-97.4057,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,58.65,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,712c2eea4e3bfd2413fd9daef9ea064de63c6c34574c7b0f1fd089ac12493483
node:cd2650b0040085f5d9bdf205,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.248.107.246:8333,108.248.107.246:8333,108.248.107.246,8333,ipv4,/Satoshi:31.1.0(BIP-110)/,70016,3080,966287,,Alabama,US,,Jefferson County,Hoover,,,33.4307,-86.7919,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,65.79,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,5a927712a3d58dee7489a0f73a7598a62e01bcda2cbee42ddab76b466fd729a6
node:285d94468901e9cdb431c3dc,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.248.87.92:8333,108.248.87.92:8333,108.248.87.92,8333,ipv4,/Satoshi:31.0.0/,70016,3080,966287,,Texas,US,,Travis County,Austin,,,30.3248,-97.739,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,81.69,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,50c2e4b85819f178e926213a3ca306a435a9a67c4c5899b0e34c8ef47722cbd3
node:4ed42208cb737b6529ec900b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.249.26.161:8333,108.249.26.161:8333,108.249.26.161,8333,ipv4,/Satoshi:28.1.0/,70016,3080,966287,,California,US,,Sacramento County,Sacramento,,,38.6259,-121.388,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,104.93,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,cb9667b570371f791a511a69fe385e847970ede7cfcbfc23fbe1ed2861f1fefb
node:aabc2ed3bf0b733c29e959f3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.252.4.117:8333,108.252.4.117:8333,108.252.4.117,8333,ipv4,/Satoshi:29.0.0/,70016,3081,966287,,Texas,US,,Travis County,Austin,,,30.2729,-97.7444,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,86.95,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,28fe091be12c7d60fc7077c3966c6fd0f9ee2776e39623415b9af1bd8d7af526
node:6d82ba2d5ec9b45aee586ff7,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.253.176.242:8333,108.253.176.242:8333,108.253.176.242,8333,ipv4,/Satoshi:29.2.0/,70016,3081,966287,,California,US,,San Diego County,La Jolla,,,32.8283,-117.256,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,140.6,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,1918d6a26471ea725326feb9e3283e2eda313dc5c5ed50ddb4de8195559917cd
node:88022ab9b3584451ae10df61,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.253.24.96:8333,108.253.24.96:8333,108.253.24.96,8333,ipv4,/Satoshi:29.3.0/Knots:20260210/,70016,3081,966287,,Illinois,US,,Lake County,Libertyville,,,42.2869,-87.9433,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,4148.76,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000238,1789000249,,da3765cdfdd1a2aa47d240f4f8d3037c47140c95978d6df4c8dc85dee970dc99
node:fc29c69958cbc4b564ebafd7,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.255.193.173:8333,108.255.193.173:8333,108.255.193.173,8333,ipv4,/Satoshi:27.2.0/,70016,3081,966287,,California,US,,Alameda County,Fremont,,,37.5641,-122.004,AS7018,"AT&T Enterprises, LLC",,,,,,,,,,True,True,True,,,102.23,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ee7bed6c3db7a61b6ee015b535aeeb46a4d2ae0d0f7bd81f99ac9d0f03943b01
node:6e3944ab48716caa848f10a7,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.26.188.192:8333,108.26.188.192:8333,108.26.188.192,8333,ipv4,/Satoshi:28.1.0/Knots:20250305/,70016,67111948,966287,,Massachusetts,US,,Suffolk County,Boston,,,42.3601,-71.0589,AS701,Verizon Business,,,,,,,,,,True,True,True,,,56.6,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,4eb93d6234f493f72f09f9ec2add26f310b0e886316260cfe86b16b158c5af16
node:bba6f8ffd5a196314c248db5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.28.120.224:8333,108.28.120.224:8333,108.28.120.224,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,44.26,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,b64a6b5b40ad820e4867459a7c985aab3252d4a79d0416f61e2ff5dbf22bd813
node:c3a6526977c5a8d7d58ac679,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.28.98.37:8333,108.28.98.37:8333,108.28.98.37,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,55.31,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,02a8c14bcb286659edcbaf812e5460b5663e19767d66094e867d436c1e6f85b1
node:c5554f42866812930b4500d6,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.29.52.111:8333,108.29.52.111:8333,108.29.52.111,8333,ipv4,/Satoshi:29.3.0/Knots:20260508/,70016,134220809,961639,,New York,US,,,New York,,,40.7831,-73.9713,AS701,Verizon Business,,,,,,,,,,True,True,True,,,52.85,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ddcf76594c5a0608d9cb6257ad0fcf63c05538649e6d0dabb465f1947a380f9f
node:37c9a51c9ab3939f6f9fbd67,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.31.30.90:8333,108.31.30.90:8333,108.31.30.90,8333,ipv4,/Satoshi:28.1.0(FutureBit-Apollo-Node)/,70016,3081,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,49.87,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,45e07e3e54cb660c0a67ce2207a6396fccbdea3a2f5ddf04d170d8e0049b34d9
node:749d8e6650c807238b72bb27,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.31.70.242:8333,108.31.70.242:8333,108.31.70.242,8333,ipv4,/Satoshi:0.21.1/,70016,1033,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,40.43,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,2c435987b6a2b1b9df03d39d1fc77f6b6b3ca3b31d4a1ed82fc0ae299ae0fa37
node:d1049f4d042f00c83cd1cdbb,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.35.15.25:8333,108.35.15.25:8333,108.35.15.25,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,New Jersey,US,,Essex County,East Orange,,,40.7673,-74.2049,AS701,Verizon Business,,,,,,,,,,True,True,True,,,52.95,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,1bea017b56f464cf5de98ea53490f1560148faf7d6d290f4462ba8972d47bf00
node:62d0ebc1be5dc5da1b0dbfc8,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.35.178.52:8333,108.35.178.52:8333,108.35.178.52,8333,ipv4,/Satoshi:25.1.0(FutureBit-Apollo-Node)/,70016,1033,966287,,New Jersey,US,,Essex County,Newark,,,40.7357,-74.1724,AS701,Verizon Business,,,,,,,,,,True,True,True,,,52.8,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,c50fd2302d1997dac21253ba235abadf71650bbc650d629d5a784148c2a48c55
node:22d718b454cee23da674b64c,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.35.21.208:61056,108.35.21.208:61056,108.35.21.208,61056,ipv4,/Satoshi:29.3.0/Knots:20260508/,70016,134220809,961639,,New Jersey,US,,Essex County,Newark,,,40.7357,-74.1724,AS701,Verizon Business,,,,,,,,,,True,True,True,,,42.77,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,97814d7c69a7acee3a21d6e2a1aa7440a23cf04d38ad6cc49bf023eefcb8fda8
node:838bd8335c81d73db6fafc48,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.35.215.80:8333,108.35.215.80:8333,108.35.215.80,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,New Jersey,US,,Essex County,Newark,,,40.7357,-74.1724,AS701,Verizon Business,,,,,,,,,,True,True,True,,,58.32,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,e0a1ec2afb123710cd1892f6d2ea8b2eb8742c09d03dd6450a7a101fc02bb293
node:2471444a0e3ebe2f3038e7c8,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.36.121.109:8333,108.36.121.109:8333,108.36.121.109,8333,ipv4,/Satoshi:30.2.0/,70016,3081,966287,,Pennsylvania,US,,Philadelphia County,Philadelphia,,,39.9526,-75.1652,AS701,Verizon Business,,,,,,,,,,True,True,True,,,52.2,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,45d9519d89ac477adfa60d142d6ad3c2d9088fc29ccf10948600ce9b9851016a
node:af510fd879e3ff28d339c8e8,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.36.121.174:8333,108.36.121.174:8333,108.36.121.174,8333,ipv4,/Satoshi:28.1.0/,70016,3081,966287,,Pennsylvania,US,,Philadelphia County,Philadelphia,,,39.9526,-75.1652,AS701,Verizon Business,,,,,,,,,,True,True,True,,,49.85,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,65625dbf72e0b1a6c18f7af907316b32fa492d3ab1bc2ea74e68780c3b3aefaf
node:f5a1c785545de884fec578de,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.36.97.32:8333,108.36.97.32:8333,108.36.97.32,8333,ipv4,/Satoshi:31.0.0/,70016,3145,966287,,Pennsylvania,US,,Philadelphia County,Philadelphia,,,39.9526,-75.1652,AS701,Verizon Business,,,,,,,,,,True,True,True,,,45.3,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,11af83efcd40b23f9db1f47fa1c5c59ce850a39bae268804fb5c408f2ea9c125
node:e7e21afcae0c9ae957be8bec,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.39.125.98:8333,108.39.125.98:8333,108.39.125.98,8333,ipv4,/Satoshi:29.4.1/Knots:20260508/,70016,268438537,970379,,Virginia,US,,Loudoun County,Ashburn,,,39.0438,-77.4874,AS701,Verizon Business,,,,,,,,,,True,True,True,,,67.09,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,0aff724d2fc41470858e6c8fe4f8eab7406a0fda8a4a4025bebe6cf1f17e0bc0
node:c04b00051469c0f73d9944c9,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.44.41.53:8333,108.44.41.53:8333,108.44.41.53,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,New York,US,,Albany County,Colonie,,,42.7179,-73.8335,AS701,Verizon Business,,,,,,,,,,True,True,True,,,110.33,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,ff4c764d37293861739f646f8c6931abab65baccd4366de2eff92bfd77cf08cb
node:8fbbbeb8cf7af2c9b8892d56,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.48.39.246:8333,108.48.39.246:8333,108.48.39.246,8333,ipv4,/Satoshi:27.1.0/,70016,3081,966287,,Virginia,US,,,Sterling (Potomac Falls),,,39.0378,-77.4133,AS701,Verizon Business,,,,,,,,,,True,True,True,,,43.23,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,a851307e65a0a19abaf9de169e0491f25bbfb88df5c5f9741a70d0b23bc96769
node:ec9c55504b0276d05f0baa2b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.5.213.11:8333,108.5.213.11:8333,108.5.213.11,8333,ipv4,/Satoshi:28.1.0(FutureBit-Apollo-Node)/,70016,3081,966287,,New Jersey,US,,Essex County,Newark,,,40.7357,-74.1724,AS701,Verizon Business,,,,,,,,,,True,True,True,,,45.8,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,28fd3fdc9871d08e28820d6391d71d901b567957e1181e97adc1945484e1ab44
node:c43781f47dca857afedf7061,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,108.51.191.117:8335,108.51.191.117:8335,108.51.191.117,8335,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,District of Columbia,US,,,Washington D.C.,,,38.9072,-77.0369,AS701,Verizon Business,,,,,,,,,,True,True,True,,,51.66,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000307,,217d70957de13e621b4f8ef060799d000bf3629c7597d293cd4bdf70266fcbba
